number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
70019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7472681705765748,1.0,500,false,8
70020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7415047514701291,1.0,500,false,148
70021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7333039317027633,1.0,500,false,1
70022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,12
70023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,8
70024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,9
70025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,16
70026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,15
70027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,15
80001,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.48651167111872173,0.4958287803537552,500,false,7
80002,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.4668993078218993,0.4958287803537552,500,false,12
80003,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.4943512775508807,0.4958287803537552,500,false,188
80004,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,10
80005,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,11
80006,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,202
80007,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,21
80008,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,22
80009,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,100
80010,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.48651167111872173,0.4958287803537552,500,false,7
80011,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.4668993078218993,0.4958287803537552,500,false,12
80012,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.4943512775508807,0.4958287803537552,500,false,188
80013,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,10
80014,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,11
80015,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,202
80016,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,21
80017,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,22
80018,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,100
80019,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.48651167111872173,0.4958287803537552,500,false,7
80020,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.4668993078218993,0.4958287803537552,500,false,12
